,time,lat,lon,velocity,heading,baroaltitude,geoaltitude,onground,hour
1950,1641127799,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1951,1641127800,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1952,1641127801,31.45004013837394,-93.06853637695309,184.645984524642,286.0111774788085,6705.6,6819.900000000001,false,1641124800
1953,1641127802,31.45004013837394,-93.06853637695309,184.645984524642,286.0111774788085,6705.6,6819.900000000001,false,1641124800
1954,1641127803,31.45004013837394,-93.06853637695309,184.645984524642,286.0111774788085,6705.6,6819.900000000001,false,1641124800
1955,1641127804,31.45004013837394,-93.06853637695309,184.645984524642,286.0111774788085,6705.6,6819.900000000001,false,1641124800
1956,1641127805,31.45004013837394,-93.06853637695309,184.645984524642,286.0111774788085,6705.6,6819.900000000001,false,1641124800
1957,1641127806,31.45004013837394,-93.06853637695309,184.645984524642,286.0111774788085,6705.6,6819.900000000001,false,1641124800
1958,1641127807,31.45004013837394,-93.06853637695309,184.645984524642,286.0111774788085,6705.6,6819.900000000001,false,1641124800
1959,1641127808,31.45004013837394,-93.06853637695309,184.645984524642,286.0111774788085,6705.6,6819.900000000001,false,1641124800
1960,1641127809,31.45004013837394,-93.06853637695309,184.1515515536039,286.0553262716197,6705.6,6819.900000000001,false,1641124800
1961,1641127810,31.45004013837394,-93.06853637695309,184.0099382415522,285.9013899345274,6705.6,6819.900000000001,false,1641124800
1962,1641127811,31.45004013837394,-93.06853637695309,184.0099382415522,285.9013899345274,6705.6,6819.900000000001,false,1641124800
1963,1641127812,31.45004013837394,-93.06853637695309,184.0099382415522,285.9013899345274,6705.6,6819.900000000001,false,1641124800
1964,1641127813,31.45004013837394,-93.06853637695309,184.0099382415522,285.9013899345274,6705.6,6819.900000000001,false,1641124800
1965,1641127814,31.45004013837394,-93.06853637695309,184.0099382415522,285.9013899345274,6705.6,6819.900000000001,false,1641124800
